search URL:,https://patents.google.com/?q=testosterone,,,,,,,
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US6174665B1,Hormone replacement therapy monitoring ,"Biex, Inc.",Vivian Dullien,10/09/99,10/09/99,16/01/01,16/01/01,https://patents.google.com/patent/US6174665B1/en
US6117860A,Steroids as neurochemical stimulators of the VNO to treat paroxistic tachycardia ,"Pherin Pharmaceuticals, Inc.","Clive L. Jennings-White, David L. Berliner, Nathan W. Adams, Luis Monti-Bloch",4/08/94,23/07/97,12/09/00,12/09/00,https://patents.google.com/patent/US6117860A/en
WO2005000794A1,Propionamide derivatives useful as androgen receptor modulators ,Orion Corporation,"Jari Ratilainen, Anu Moilanen, Olli Törmäkangas, Arja Karjalainen, Paavo Huhtala, Gerd Wohlfahrt, Pekka Kallio",27/06/03,24/06/04,6/01/05,,https://patents.google.com/patent/WO2005000794A1/en
WO2006019430A2,Methods and compositions for enhancing delivery of double-stranded rna or a double-stranded hybrid nucleic acid to regulate gene expression in mammalian cells ,Nastech Pharmaceutical Company Inc.,"Mohammad Ahmadian, Kunyuan Cui, Lishan Chen, Shu-Chih Chen Quay, Michael E. Houston, Jr.",20/04/04,15/04/05,23/02/06,,https://patents.google.com/patent/WO2006019430A2/en
WO1998057640A1,Alpha 1a adrenergic receptor antagonists ,"Merck & Co., Inc.","Michael A. Patane, Mark G. Bock",18/06/97,18/06/98,23/12/98,,https://patents.google.com/patent/WO1998057640A1/en
WO2012168930A2,Culture media for stem cells ,Koninklijke Nederlandse Akademie Van Wetenschappen (Knaw),"Johannes Carolus Clevers, Toshiro Sato, Ortega Meritxell Huch, Richard Karthaus WOUTER",10/06/11,11/06/12,13/12/12,,https://patents.google.com/patent/WO2012168930A2/en
WO2000018339A1,Methods and apparatus for improved administration of pharmaceutically active compounds ,"Zars, Inc.","Jie Zhang, Hao Zhang",29/09/98,29/09/99,6/04/00,,https://patents.google.com/patent/WO2000018339A1/en
US20050197367A1,Novel bicyclic compounds as modulators of androgen receptor function and method ,"Li James J., Lawrence Hamann, David Augeri, Yingzhi Bi","James Li, Lawrence Hamann, David Augeri, Yingzhi Bi",4/03/04,2/03/05,8/09/05,,https://patents.google.com/patent/US20050197367A1/en
US20030195177A1,Method of treating hormonal deficiencies in women undergoing estrogen replacement therapy ,"Leonard Thomas W., Waldon R. Forrest","Thomas Leonard, R. Waldon",22/12/00,29/04/03,16/10/03,,https://patents.google.com/patent/US20030195177A1/en
US7759541B2,Transgenic animals for assessing drug metabolism and toxicity ,Iti Life Sciences,"Charles Roland Wolf, Nico Scheer, Nicole Faust",13/12/04,4/06/07,20/07/10,20/07/10,https://patents.google.com/patent/US7759541B2/en
US6905714B2,Method for modulating steroidogenic activity ,National University Of Singapore,"Yek Cheng Ong, Eu Leong Yong",29/02/00,27/02/01,14/06/05,14/06/05,https://patents.google.com/patent/US6905714B2/en
US6960337B2,Methods and compositions for treating benign gynecological disorders ,"Balance Pharmaceuticals, Inc.","Anne-Marie Daniels, John R. Daniels, Malcolm C. Pike, Darcy V. Spicer",2/08/02,15/11/02,1/11/05,1/11/05,https://patents.google.com/patent/US6960337B2/en
US7196074B2,"Methods of making, using and pharmaceutical formulations comprising 7α, 11β-dimethyl-17β-hydroxyestra-4, 14-dien-3-one and 17 esters thereof ",The United States Of America As Represented By The Department Of Health And Human Services,"Richard P. Blye, Hyun K. Kim, Pemmaraju Narasimha Rao, Carmie Kirk Acosta",31/03/00,28/10/02,27/03/07,27/03/07,https://patents.google.com/patent/US7196074B2/en
US20100241220A1,Peripheral Stents Having Layers ,"Mcclain James B, Douglas Taylor","James B. McClain, Douglas Taylor",23/03/09,22/03/10,23/09/10,,https://patents.google.com/patent/US20100241220A1/en
US20040241219A1,Transdermal therapeutic system based on polyacrylate-contact-bonding adhesives without functional groups ,"Thomas Hille, Frank Theobald, Klein Ursula Hildegard","Thomas Hille, Frank Theobald, Ursula Klein",24/08/01,13/08/02,2/12/04,,https://patents.google.com/patent/US20040241219A1/en
US4755526A,Method of inhibiting aromatase ,Eli Lilly And Company,"Kenneth S. Hirsch, Charles D. Jones, Harold M. Taylor",18/06/84,18/06/84,5/07/88,5/07/88,https://patents.google.com/patent/US4755526A/en
WO1986005093A2,Melatonin compositions and uses thereof ,Cellena (Cell Engineering) A.G.,"Walter Pierpaoli, William Regelson",4/03/85,3/03/86,12/09/86,,https://patents.google.com/patent/WO1986005093A2/en
US5578588A,Medicament for increasing the testosterone level ,Arrowdean Ltd.,"Claudia Mattern, R udiger H acker",6/05/92,30/04/93,26/11/96,26/11/96,https://patents.google.com/patent/US5578588A/en
US5573767A,"Method for improving the organoleptic qualities of the meat from uncastrated male domestic animals, vaccines which are usable in this method, new peptide, in particular for producing these vaccines and vaccination kit relating thereto ",Societe Anonyme,"Raymond Dufour, Claude Roulet, Claire Chouvet, Michel B. Bonneau",1/03/91,17/11/94,12/11/96,12/11/96,https://patents.google.com/patent/US5573767A/en
US5994319A,Combination therapy for androgenic alopecia with antisense oligonucleotides and minoxidil ,Dyad Pharmaceutical Corporation,"Glenn D. Hoke, Jr.",15/04/96,14/04/97,30/11/99,30/11/99,https://patents.google.com/patent/US5994319A/en
WO1998034621A1,Composition and method for supplementing testosterone in women with symptoms of testosterone deficiency ,"Theratech, Inc.",Susan Rako,7/02/97,5/02/98,13/08/98,,https://patents.google.com/patent/WO1998034621A1/en
US20040171697A1,Methods and compositions with trans-clomiphene for treating wasting and lipodystrophy ,"Zonagen, Inc.","Joseph Podolski, Ronald Wiehle",9/07/01,12/11/03,2/09/04,,https://patents.google.com/patent/US20040171697A1/en
US20020114827A1,Methods and apparatus for improved administration of analgesics ,"Jie Zhang, Hao Zhang","Jie Zhang, Hao Zhang",28/07/95,18/09/01,22/08/02,,https://patents.google.com/patent/US20020114827A1/en
US20080032935A1,Application of initial doses of lhrh analogues and maintenance doses of lhrh antagonists for the treatment of hormone-dependent cancers and corresponding pharmaceutical kits ,Aeterna Zentaris Gmbh,"Jurgen Engel, Oliver Bauer",7/08/06,7/08/07,7/02/08,,https://patents.google.com/patent/US20080032935A1/en
US20070065494A1,Formulations and Methods for Enhancing the Transdermal Penetration of a Drug ,"Watson Laboratories, Inc.","Angela Anigbogu, Samir Roy, Vesna Anteljevic",3/08/05,31/07/06,22/03/07,,https://patents.google.com/patent/US20070065494A1/en
US20060084704A1,Methods and compositions for enhancing degradation of nuclear receptor transcription factors and uses thereof ,"Charles Shih, Ching-Yuan Su","Charles Shih, Ching-Yuan Su",28/01/04,2/09/05,20/04/06,,https://patents.google.com/patent/US20060084704A1/en
WO2006076317A2,Aminophenyl derivatives as selective androgen receptor modulators ,Acadia Pharmaceuticals Inc.,"Nathalie Schlienger, Mikkel Boas Thygesen, Jan Pawlas, Fabrizio Badalassi, Rasmus Lewinsky, Birgitte Winther Lund, Roger Olsson",10/01/05,9/01/06,20/07/06,,https://patents.google.com/patent/WO2006076317A2/en
WO2000043374A1,Polyazanaphthalenone derivatives useful as alpha 1a adrenoceptor antagonists ,"Merck & Co., Inc.","Mark G. Bock, Michael A. Patane, Thomas G. Steele",26/01/99,24/01/00,27/07/00,,https://patents.google.com/patent/WO2000043374A1/en
WO1994014833A2,Substituted 6-azaandrostenones ,Glaxo Wellcome Inc.,"Robert Carl Andrews, Cynthia Markert Cribbs, Stephen Vernon Frye, Curt Dale Haffner, Patrick Reed Maloney",18/12/92,17/12/93,7/07/94,,https://patents.google.com/patent/WO1994014833A2/en
US5795883A,Androgens and anabolic agents ,Jenapharm Gmbh,"Rolf-Dieter Hesch, Michael Oettel, Peter Droescher, Sigfrid Schwarz, Bernd Menzenbach, Wolfgang Romer, Gunter Kaufmann, Jens Schroder",13/04/93,18/03/94,18/08/98,18/08/98,https://patents.google.com/patent/US5795883A/en
US20050100586A1,Transdermal device for administering testosterone or one of the derivatives thereof ,"Michel Sournac, Laurent Liorzou, Joel Bougaret","Michel Sournac, Laurent Liorzou, Joel Bougaret",19/05/99,18/05/00,12/05/05,,https://patents.google.com/patent/US20050100586A1/en
US20070167418A1,Progesterone/testosterone cream for erectile dysfunction ,Ferguson Steven W,Steven Ferguson,7/09/04,7/09/05,19/07/07,,https://patents.google.com/patent/US20070167418A1/en
WO1995028397A1,Alpha1c adrenergic receptor antagonists ,"Merck & Co., Inc.","Joel R. Huff, Hee-Yoon Lee, Jennie B. Nerenberg, Wayne J. Thompson, Ian M. Bell",14/04/94,13/04/95,26/10/95,,https://patents.google.com/patent/WO1995028397A1/en
JP2001163718A,Sebum secretion inhibitor and preparation for external use for skin ,"Maruzen Pharmaceut Co Ltd, 丸善製薬株式会社","Toshimitsu Kanbara, Naoko Kishida, Enyou Shiyuu, 艶陽 周, 直子 岸田, 敏光 神原",10/12/99,10/12/99,19/06/01,,https://patents.google.com/patent/JP2001163718A/en
US6958142B2,Nasal spray formulation and method ,"Balance Pharmaceuticals, Inc.","John R. Daniels, Malcolm C. Pike, Darcy V. Spicer, AnnaMarie Daniels",2/08/02,15/11/02,25/10/05,25/10/05,https://patents.google.com/patent/US6958142B2/en
US7858607B2,System for use by compounding pharmacists to produce hormone replacement medicine customized for each consumer ,Mamchur Stephen A,Stephen A. Mamchur,14/03/03,22/09/03,28/12/10,28/12/10,https://patents.google.com/patent/US7858607B2/en
US4156427A,Injectable male animal sterilant for selectively controlling the function of testes ,The Curators Of The University Of Missouri,Mostafa S. Fahim,23/01/76,5/01/77,29/05/79,29/05/79,https://patents.google.com/patent/US4156427A/en
US20030157071A1,Treatment or replacement therapy using transgenic stem cells delivered to the gut ,"Wolfe M. Michael, Jepeal Lisa I., Boylan Michael O.","M. Wolfe, Lisa Jepeal, Michael Boylan",31/05/01,31/05/02,21/08/03,,https://patents.google.com/patent/US20030157071A1/en
US20080317850A1,Buccal Delivery System ,"Ernest Alan Hewitt, Richard James Stenlake","Ernest Alan Hewitt, Richard James Stenlake",8/04/05,7/04/06,25/12/08,,https://patents.google.com/patent/US20080317850A1/en
US20110306582A1,Androgen pharmaceutical composition and method for treating depression ,"Dudley Robert E, Dominique Drouin","Robert E. Dudley, Dominique Drouin",15/03/02,21/06/11,15/12/11,,https://patents.google.com/patent/US20110306582A1/en
WO2003075851A2,Compositions and methods for the treatment of anorectal disorders ,"Cellegy Pharmaceuticals, Inc.","Thomas P. Parks, Vivien H. W. Mak, Jung-Chung Lee, Charles Lee, Stephen Grayson",6/03/02,5/03/03,18/09/03,,https://patents.google.com/patent/WO2003075851A2/en
WO2007045027A1,Reduction of side effects from aromatase inhibitors used for treating breast cancer ,Chavah Pty Ltd,Stephen Nigel Birrell,19/10/05,18/10/06,26/04/07,,https://patents.google.com/patent/WO2007045027A1/en
US5407939A,Fluorinated 17 β-substituted 4-aza-5 α-androstan-3-one derivatives ,Farmitalia Carlo Erba S.R.L.,"Achille Panzeri, Marcella Nesi, Enrico DI Salle",31/07/92,29/07/93,18/04/95,18/04/95,https://patents.google.com/patent/US5407939A/en
US3210249A,Pharmaceutical composition comprising 7-methoxy-17alpha-methyl-testosterone ,Merck Ag Fa E,"Beerstecher Wolfgang, Bruckner Klaus",1/02/62,21/01/63,5/10/65,5/10/65,https://patents.google.com/patent/US3210249A/en
US20060276442A1,Methods of female sexual enhancement ,Woodward John R,John Woodward,8/09/04,8/08/06,7/12/06,,https://patents.google.com/patent/US20060276442A1/en
US20110098258A1,Transdermal Pharmaceutical Compositions Comprising Active Agents ,Besins Healthcare Luxembourg,"Valerie Masini-Eteve, Denis Canet",27/10/09,26/10/10,28/04/11,,https://patents.google.com/patent/US20110098258A1/en
EP0657176A2,Composition containing a water-insoluble or slightly water-soluble compound with enhanced water-solubility ,"Takeda Chemical Industries, Ltd.","Yoshiaki Uda, Takako Yamauchi, Yasushi Nakagawa",6/12/93,2/12/94,14/06/95,,https://patents.google.com/patent/EP0657176A2/en
US20090311223A1,Treatment of erectile dysfunction by stem cell therapy ,"Medistem Laboratories, Inc",Thomas E. Ichim,22/06/06,22/06/07,17/12/09,,https://patents.google.com/patent/US20090311223A1/en
WO1996040136A1,ALPHA 1a ADRENERGIC RECEPTOR ANTAGONIST ,"Merck & Co., Inc.","Michael A. Patane, Mark G. Bock, Roger M. Freidinger, Rose Ann Ponticello, Randall C. Newton",7/06/95,6/06/96,19/12/96,,https://patents.google.com/patent/WO1996040136A1/en
WO1999013812A1,Transdermal administration of ment ,"The Population Council, Inc.","Alfred J. Moo-Young, Yun-Yen Tsong",17/09/97,17/09/98,25/03/99,,https://patents.google.com/patent/WO1999013812A1/en
WO2005115361A2,Androgen receptor modulators and method of treating disease using the same ,Acadia Pharmaceuticals Inc.,"Nathalie Schlienger, Jan Pawlas, Alma Fejzic, Roger Olsson, Birgitte Winther Lund, Fabrizio Badalassi, Rasmus Lewinsky, Mikkel Boas Thygesen",17/05/04,16/05/05,8/12/05,,https://patents.google.com/patent/WO2005115361A2/en
US2844602A,4-methyl testosterone compounds ,Syntex Sa,"Howard J Ringold, Rosenkranz George",31/01/56,29/01/57,22/07/58,22/07/58,https://patents.google.com/patent/US2844602A/en
US3917829A,Novel methods of inhibiting the activity of testosterone 5{60 -reductase ,Research Corp,"Walter Voigt, Sung Lan Hsia",8/11/71,20/08/73,4/11/75,4/11/75,https://patents.google.com/patent/US3917829A/en
US6093421A,Maca and antler for augmenting testosterone levels ,Biotics Research Corporation,"Daryl L. DeLuca, William S. Sparks, Denis R. DeLuca",31/08/99,31/08/99,25/07/00,25/07/00,https://patents.google.com/patent/US6093421A/en
US4031117A,Testosterone derivatives ,"Becton, Dickinson And Company",Pemmaraju Narasimha Rao,22/09/75,22/09/75,21/06/77,21/06/77,https://patents.google.com/patent/US4031117A/en
WO1995012383A1,An injectable solution of testosterone undecanoate ,"Zhejiang Medical University, Zhejiang Xianju Pharmaceutical Corp. Ltd.","Ruiying Fang, Yuanpei Zhang, Jingde Jin, Daoren Lu",30/10/93,31/10/94,11/05/95,,https://patents.google.com/patent/WO1995012383A1/en
US8394759B2,Transdermal delivery of medicaments with combinations of cetylated fatty ester penetrant complexes ,"Cymbiotics, Inc.","Raj R Barathur, Jack Bain Bookout",21/11/08,29/10/09,12/03/13,12/03/13,https://patents.google.com/patent/US8394759B2/en
US5312829A,Indole derivatives ,"Fujisawa Pharmaceutical Co., Ltd.","Satoshi Okada, Kozo Sawada, Natsuko Kayakiri, Yuki Saitoh, Hirokazu Tanaka, Masashi Hashimoto",21/05/90,6/10/92,17/05/94,17/05/94,https://patents.google.com/patent/US5312829A/en
US20130225544A1,Lipobalanced long chain testosterone esters for oral delivery ,Lipocine Inc.,"Satish Kumar Nachaegari, Chandrashekar Giliyar, Raj Patel, Chidambaram Nachiappan, Srinivansan Venkateshwaran, Mahesh V. Patel",8/01/09,15/03/13,29/08/13,,https://patents.google.com/patent/US20130225544A1/en
WO2000043008A1,Anti-androgens and methods for treating disease ,Smithkline Beecham Corporation,"Dennis Murphy, Patrick J. Wier, Giuseppe Arnaldo Maria Giardina",25/01/99,25/01/00,27/07/00,,https://patents.google.com/patent/WO2000043008A1/en
US20070237822A1,Testosterone gel and method of use ,Ramana Malladi,Ramana Malladi,12/10/05,12/10/06,11/10/07,,https://patents.google.com/patent/US20070237822A1/en
US20020115676A1,Therapy for andropause using estrogen agonists / antagonists and testosterone ,Maclean David B.,David Maclean,30/11/00,27/11/01,22/08/02,,https://patents.google.com/patent/US20020115676A1/en
US5648350A,Dihydrotestosterone for use in androgenotherapy ,Laboratoires Besins Iscovesco,Bruno De Lignieres,25/05/93,8/07/96,15/07/97,15/07/97,https://patents.google.com/patent/US5648350A/en
US8268806B2,Pharmaceutical compositions ,"Endorecherche, Inc.",Fernand Labrie,10/08/07,7/08/08,18/09/12,18/09/12,https://patents.google.com/patent/US8268806B2/en
US5891696A,Compositions for cytochrome P450 biotransformation reactions ,Panvera Corporation,"Peter M. Shaw, Robert G. Lowery, David V. Thompson",2/08/96,1/08/97,6/04/99,6/04/99,https://patents.google.com/patent/US5891696A/en
US7485311B2,Methods and compositions for preventing and treating male erectile dysfunction ,Regents Of The University Of California,"Tom F. Lue, Ching-Shwun Lin, Yuet W. Kan",21/07/00,22/03/04,3/02/09,3/02/09,https://patents.google.com/patent/US7485311B2/en
US20020165429A1,Clitoral sensitizing arrangements ,40 J's Llc,Ronald Thompson,1/07/99,14/12/00,7/11/02,,https://patents.google.com/patent/US20020165429A1/en
US5491071A,Reagents and methods for the detection and quantification of testosterone in fluid samples ,Abbott Laboratories,"Maciej Adamczyk, Yon-Yih Chen, John A. Walling, Bryan D. James, Sharon G. Artrip",3/08/93,3/08/93,13/02/96,13/02/96,https://patents.google.com/patent/US5491071A/en
JPS60126218A,Testosterone-5alpha-reductase inhibitor containing triterpene compound or its salt as active ingredient ,Oyo Seikagaku Kenkyusho:Kk,"Takashi Iida, Hidekazu Kato, Takuya Koshizaka, Masatsune Kurono, Tatsuhiko Suzuki, Kunio Yagi, Hideshi Yamakawa",12/12/83,12/12/83,5/07/85,,https://patents.google.com/patent/JPS60126218A/en
WO2012156822A1,"Controlled release nasal testosterone gels, methods and pre-filled multi-dose applicator systems for pernasal administration ",Trimel Pharmaceuticals Corp.,"Siobhan Fogarty, Wayne KREPPNER, Paul José Pierre Marie MAES, Werner Oberegger",15/05/11,15/05/12,22/11/12,,https://patents.google.com/patent/WO2012156822A1/en
US4814324A,Sterol inhibitors of testosterone 5α-reductase ,"Merck & Co., Inc.","Robert P. Borris, Richard W. Burg, Otto D. Hensens, Leeyuan Huang, Livia Kelemen, Sagrario Mochales",6/03/87,6/03/87,21/03/89,21/03/89,https://patents.google.com/patent/US4814324A/en
US5196411A,"17β-acyl-3-carboxy-androsta-3,5-dienes as testosterone 5α-reductase inhibitors ","Merck & Co., Inc.","Gary H. Rasmusson, Richard L. Tolman, Gool F. Patel",16/08/91,16/08/91,23/03/93,23/03/93,https://patents.google.com/patent/US5196411A/en
US20040198799A1,Methods of increasing endogenous testosterone levels ,"Brondyk William H., Mckenna Sean, Arkinstall Stephen J.","William Brondyk, Sean McKenna, Stephen Arkinstall",27/09/01,27/09/02,7/10/04,,https://patents.google.com/patent/US20040198799A1/en
WO2014076569A2,Controlled release topical testosterone formulations and methods ,Trimel Biopharma Srl,"Werner Oberegger, Paul Jose Pierre Marie Maes",14/11/12,14/11/13,22/05/14,,https://patents.google.com/patent/WO2014076569A2/en
US7754220B2,Methods of inhibiting secretion of follicle-stimulating hormone and testosterone ,Takeda Pharmaceutical Company Limited,"Tetsuya Ohtaki, Hisanori Matsui, Hirokazu Matsumoto, Chieko Kitada",12/03/03,11/03/04,13/07/10,13/07/10,https://patents.google.com/patent/US7754220B2/en
US3314856A,Hexahydrobenzyl carbonate ester of testosterone ,Roussel Uclaf,"Allais Andre, Meier Jean",28/03/61,21/08/64,18/04/67,18/04/67,https://patents.google.com/patent/US3314856A/en
US20050100608A1,Testosterone oral dosage formulations and associated methods ,"Watson Pharmaceuticals, Inc.",Charles Ebert,21/02/03,23/02/04,12/05/05,,https://patents.google.com/patent/US20050100608A1/en
WO2011129812A1,Oral testosterone ester formulations and methods of treating testoterone deficiency comprising same ,"Clarus Therapeutics, Inc.","Robert E. Dudley, Panayiotis P. Constantinides",12/04/10,12/04/10,20/10/11,,https://patents.google.com/patent/WO2011129812A1/en
US6767903B1,"New7α, 17α-bis-alkylated testosterone derivatives and their use in long-term therapy of androgen-dependent diseases ",Schering Ag,"Arwed Cleve, Gerhard Sauer, Christoph Huwe, Karsten Parczyk, Jens Hoffmann, Martin Schneider",23/12/98,23/12/99,27/07/04,27/07/04,https://patents.google.com/patent/US6767903B1/en
US3980638A,Testosterone derivatives ,The Upjohn Company,"John C. Babcock, J. Allan Campbell",20/09/74,20/09/74,14/09/76,14/09/76,https://patents.google.com/patent/US3980638A/en
US20100144687A1,Pharmaceutical compositions containing testosterone and an aromatase inhibitor ,Glaser Rebecca L,Rebecca L. Glaser,5/12/08,18/11/09,10/06/10,,https://patents.google.com/patent/US20100144687A1/en
US20100160270A1,Use of testosterone and a 5-ht1a agonist in the treatment of sexual dysfunction ,"Jan Johan Adriaan Tuiten, Johannes Martinus Maria Bloemers, Robertus Petrus Johannes De Lange","Jan Johan Adriaan Tuiten, Johannes Martinus Maria Bloemers, Robertus Petrus Johannes De Lange",3/11/06,2/11/07,24/06/10,,https://patents.google.com/patent/US20100160270A1/en
US2740798A,11 beta-hydroxy-17-ethynyl testosterone and esters thereof ,Searle & Co,Jack W Ralls,25/05/53,25/05/53,3/04/56,3/04/56,https://patents.google.com/patent/US2740798A/en
CA2220358A1,Transdermal therapeutic system (tts) for the administration of testosterone ,"Hexal Ag, Wilfried Fischer, Daniel Bracher","Wilfried Fischer, Daniel Bracher",10/05/95,10/05/96,14/11/96,,https://patents.google.com/patent/CA2220358A1/en
US2929763A,Increasing anabolic activity with 1-de-hydro-17alpha-methyl-testosterone ,Ciba Pharm Prod Inc,"Wettstein Albert, Vischer Ernst, Meystre Charles",7/02/55,4/06/58,22/03/60,22/03/60,https://patents.google.com/patent/US2929763A/en
CN1470239A,Testosterone intradermic sustained preparation ,王怀秀,王怀秀,28/07/02,28/07/02,28/01/04,,https://patents.google.com/patent/CN1470239A/en
JP2000229857A,Testosterone-5-alpha-reductase inhibitor ,"Doi Hiroo, Eag Kk, イー・アー・ジー株式会社, 土井  啓雄","Munekazu Iinuma, Michitoku Kubo, Hideaki Matsuda, Hideki Tosa, 道徳 久保, 秀樹 土佐, 秀秋 松田, 宗和 飯沼",12/02/99,12/02/99,22/08/00,,https://patents.google.com/patent/JP2000229857A/en
US3523126A,"Testosterone and 19-nortestosterone(4'-methylbicyclo(2,2,2)octane - 1' - methyl)carbonate and selected derivatives ",Du Pont,George Albert Boswell Jr,13/12/67,13/12/67,4/08/70,4/08/70,https://patents.google.com/patent/US3523126A/en
US5302589A,Heterocyclic inhibitors of 5-α-testosterone reductase ,"Glaxo, Inc.","Stephen V. Frye, David Middlemiss, Francis G. Fang",7/08/92,7/08/92,12/04/94,12/04/94,https://patents.google.com/patent/US5302589A/en
US3016388A,New esters of 19-nor-testosterone ,Organon,Wit Erik Duyvene De,30/06/59,20/06/60,9/01/62,9/01/62,https://patents.google.com/patent/US3016388A/en
WO1999067271A1,Testosterone derivative ,Akzo Nobel N.V.,"Dirk Leysen, Der Voort Hendrikus Adrianus Antonius Van",19/06/98,14/06/99,29/12/99,,https://patents.google.com/patent/WO1999067271A1/en
WO2002051426A2,"Compositions and methods for treating sexual dysfunction, enhancing sexual function, increasing testosterone levels, and improving muscle strength and mass ",A Glenn Braswell,"A Glenn Braswell, Edward Grinblat, Hans Kugler, Inna Yegorova",22/12/00,7/12/01,4/07/02,,https://patents.google.com/patent/WO2002051426A2/en
JPH05255102A,Testosterone-5-alpha-reductase inhibitor ,"Shiseido Co Ltd, 株式会社資生堂","Hisayuki Komazaki, 久幸 駒崎",13/03/92,13/03/92,5/10/93,,https://patents.google.com/patent/JPH05255102A/en
JP2002068943A,TESTOSTERONE-5α-REDUCTASE INHIBITOR AND HAIR-GROWING AGENT CONTAINING THE SAME ,"Microalgae Corporation, マイクロアルジェコーポレーション株式会社","Naotaka Fujitani, Masako Hori, Hiroyuki Takenaka, Yuji Yamaguchi, 昌子 堀, 祐司 山口, 裕行 竹中, 直貴 藤谷",30/08/00,30/08/00,8/03/02,,https://patents.google.com/patent/JP2002068943A/en
JP2002241296A,"TESTOSTERONE 5α-REDUCTASE INHIBITOR, ANDROGEN RECEPTOR BINDING INHIBITOR, ANTIANDROGENIC AGENT, HAIR COSMETIC, PROSTATOMEGALY INHIBITOR AND HEALTH SUPPLEMENT ","Maruzen Pharmaceut Co Ltd, 丸善製薬株式会社","Yoshihiko Ishida, Yoshihito Kawashima, Naoko Kishida, Ryoji Takagaki, 直子 岸田, 善仁 川嶋, 芳彦 石田, 了士 高柿",13/02/01,13/02/01,28/08/02,,https://patents.google.com/patent/JP2002241296A/en
JPH0517365A,Testosterone 5alpha-reductase inhibitor ,"Nonogawa Shoji Kk, 有限会社野々川商事","Iwao Fukunaga, Shigetaka Kawaguchi, Akio Monobe, Munekiyo Oka, 宗清 岡, 重孝 川口, 彰夫 物部, 巌 福永",3/07/91,3/07/91,26/01/93,,https://patents.google.com/patent/JPH0517365A/en
US2857403A,16-halo testosterone and process ,Olin Mathieson,"Fried Josef, Gordon H Thomas",7/02/57,7/02/57,21/10/58,21/10/58,https://patents.google.com/patent/US2857403A/en
US6607755B2,Anti-aromatase pharmaceutical composition for controlling testosterone/estrone ratios ,Michael Donald Farley,Michael Donald Farley,21/06/01,21/06/01,19/08/03,19/08/03,https://patents.google.com/patent/US6607755B2/en
US2683725A,Testosterone derivatives and process ,Upjohn Co,"Herbert C Murray, Durey H Peterson",15/01/53,15/01/53,13/07/54,13/07/54,https://patents.google.com/patent/US2683725A/en
US20080045486A1,Ocular administration of testosterone ,"Tang-Liu Diane D S, Zhiling Yu, Ronald Bradford","Diane D.S. Tang-Liu, Zhiling Yu, Ronald Bradford",17/08/06,17/08/06,21/02/08,,https://patents.google.com/patent/US20080045486A1/en
US20030215487A1,Matrix-type device for the transdermal delivery of testosterone applied to the non-scrotal skin ,"Il Yang Pharm Co., Ltd. Republic Of Korea","Dong-Yeun Kim, Dong-Woo Park, Sookyun Kim",17/05/02,17/05/02,20/11/03,,https://patents.google.com/patent/US20030215487A1/en
US2933514A,New derivatives of testosterone ,Leo Pharm Prod Ltd,Borrevang Poul,19/11/58,17/11/59,19/04/60,19/04/60,https://patents.google.com/patent/US2933514A/en
US3186907A,"19-nor-testosterone derivatives, their process of preparation and their method of utilization ",Roussel Uclaf,"Nomine Gerard, Bucourt Robert, Tessier Jean",14/04/61,10/04/62,1/06/65,1/06/65,https://patents.google.com/patent/US3186907A/en
EP0465142A1,"17Beta-acyl-3-carboxy-androsta-3, 5-dienes as testosterone 5alpha-reductase inhibitors ","Merck &amp; Co., Inc.","Gary H. Rasmusson, Richard L. Tolman, Gool F. Patel",28/06/90,28/06/91,8/01/92,,https://patents.google.com/patent/EP0465142A1/en
US3515720A,Esters of testosterone and selected derivatives thereof with bicyclo(2.2.2)octane-1- and -octene-1-carboxylic acids ,Du Pont,Richard M Scribner,11/10/65,5/11/68,2/06/70,2/06/70,https://patents.google.com/patent/US3515720A/en
US2964537A,Therapeutically valuable carboxylic acid esters of 17-alkyl-19-nor-testosterone ,Schering Ag,"Engelfried Otto, Kaspar Emanuel, Schenck Martin, Popper Alfred",16/06/56,11/06/57,13/12/60,13/12/60,https://patents.google.com/patent/US2964537A/en
US3433813A,1-adamantyl and 1-adamantylmethyl carbonates of testosterone and selected derivatives ,Du Pont,George A Boswell,29/11/66,29/11/66,18/03/69,18/03/69,https://patents.google.com/patent/US3433813A/en
JPH08310923A,Testosterone 5alpha-reductase inhibitor ,"Maruzen Pharmaceut Co Ltd, 丸善製薬株式会社","Toshimitsu Kanbara, Rikako Kanechika, Tatsuhiko Tsutsumi, 龍彦 堤, 敏光 神原, 理香子 金近",19/05/95,19/05/95,26/11/96,,https://patents.google.com/patent/JPH08310923A/en
US20030228375A1,Composition and method for increasing testosterone levels ,A. Glenn Braswell,Inna Yegorova,25/04/02,25/04/02,11/12/03,,https://patents.google.com/patent/US20030228375A1/en
US20030198685A1,Composition and method for increasing testosterone levels ,A. Glenn Braswell,Inna Yegorova,23/04/02,23/04/02,23/10/03,,https://patents.google.com/patent/US20030198685A1/en
EP1743646A2,Methods and pharmaceutical compositions for reliable achievement of acceptable serum testosterone levels ,Shering Aktiengesellschaft,"Doris HÜBLER, Jan-Peter Ingwersen, Sabine Fricke, Wilhelm Kuhnz",14/03/03,15/03/04,17/01/07,,https://patents.google.com/patent/EP1743646A2/en
